region,attraction,article
제주,용두암,여기도 쏘쏘해요 바위 자체는 그냥 바위인데일단 인증샷 찍기 좋고 제주시내에서 가깝고무엇보다 근처에 먹을 곳이 많음식당이 절반 이상임사람 많아서 불편하기는 한데버스 타고 갈 수 있어요
제주,용두암,용두암 용두암 옆에 해녀 할머니들이 직접 손질해주시는 해산물은 꿀맛 낮술을 부르게하지만 그 유혹을꼭참으세요 용두암은 제주도여행 첫코스자나요 ㅋ
제주,용두암,무료관광지 용두암 공항에서 가까운 용두암은 높이 10m가량의 바위로 오랜 세월에 걸쳐 파도와 바람에 씻겨 빚어진 모양이 용의 머리와 닮았다 하여 용두암이라 불린는 곳입니다. 무료 개방으로 지금은 중국관광객들이 많이 찾는 관광지입니다.
제주,용두암,"제주도 바다를 향해 있는 용의 기운~ 기대 만큼이나 큰 형태의 암석은 않이지만 용이 하늘을 나르는 듯한 바위의 모습을 볼수 있으며, 해안과 접한 산책로가 잘 정비 되어 있어서 입장료 없이 관광할 수 있는 곳이라 추천~주변에 용연이 있어서 주차비 내지 않으려면 그곳에 주차하고 산책하시길 권장~"
제주,용두암,제주의 바다중의 한군데! 어렸을때 부터 너무 익히 들었고볼때마다 그래도 신기? 했는데...나이를 먹고 자주 보니 이제는 좀 식상하기도 하고바위보다는 바다보러 가는 곳!
제주,용두암,"바람이 너무 불어서 바람이 너무 불어서 넘어짐  미끄럼주의 전 넘어져서 무릎에 시퍼런 멍자국이  제주도 갔다는 도장을 무릎에 새겼소만,그런데 용두암이 세월의 풍파에 많이 변하신 몰골이요예전의 당당함과 위험이 많이 줄고  전체적인 풍채도 줄어든것 같구려"
제주,용두암,"밤에 가도 좋아요 낮에 가면 사람들이 많아서 저는 주로 밤에 가는데, 밤에 가면 조명을 예쁘게 비춰놔서 밤에 가도 좋은 곳이예요."
제주,용두암,공항돌아올때 여행을 마치고 제주공항으로 돌아가기전 돌아보면  좋아요워낙 유명한 용두암이라 관광지가봐야하 하는것중에 좋네요
제주,용두암,공항에 내리자마자 들렀음 공항에 내려서 렌트하고선 바로 용두암에 갔다. 여기가 바로 화산섬이구나 하는 느낌이 팍팍 드는 풍경이라 30여 분 정도 주위를 둘러보며 기념사진 찍기엔 딱이었다. 다만 주차비가 1천원 정도 들었는데 조금 더 저렴하면 좋겠다.
제주,용두암,용두머리 용두암은 저녁에도 가보고 오전에도 가보았다.저녁에는 불빛이 비춰주기 때문에 오히려 파도소리와 더 멋있는 광경이 펼쳐진다
제주,용두암,제주 용두암 용머리 형상을 하고 있는 바위로 관광객들이 무지 많아요~~~~ 높은 절벽이라 멀리서도 보이는데요직접가보면 정말 멋있습니다~
제주,용두암,저도 용머리를 봤어여 주차공간이 협소해서 두바퀴 돈뒤에 주차장으로 갔습니다 중국 관광객이 많았어여 아무래도 공항근처에 무료 개방이니 그런듯 합니다 야외웨딩사진 찍는분도 계셨어여 그냥저냥 보고 왔습니다
제주,용두암,자연의 아름다움 용두암 제주시 공항에서 제일 가까운 무료 관광지 용두암. 자연이 만든 용의 모습을 볼 수 있는 있는 장소로 누구나 한번쯤 드리는 관광지 입니다.
제주,용두암,공항에서 가까운 관광지 크게 볼거리는 없고 용머리를 닮은 돌이 다였습니다 제주공항에서 가까워서 돌아오는 길에 들렀습니다 굳이 이거보러 안가도 되는 곳인거 같아요
제주,용두암,근처에서 미리 보고 가세요 제주시에 위치하고 여행의 시작이나 끝을 찍기 좋은 장소이죠. 하지만 단체 관광개들의 성소나 마찬가지입니다. 근처 해변도로에서도 보이니 사람반 돌반이면 멀리서 그냥 보시고 돌이 쓸쓸하게 있는것 같다 싶으면 가서 보세요. 제주시 안에 위치하다보니 다른 관광지에 비해 상대적으로 주차장이 작습니다. 
제주,용두암,개인적으로 제주에서 가장 멋진 바다 제주에서 본 바다 중에 제일 멋졌네요. 제주공항 주변의 바다가 개인적으로 제일 멋있다고 생각하는데 공항에서도 가까우니 들려보세요
제주,용두암,제주의 대표적인 관광지 개인적으로는 다른 인상깊은 제주의 관광지와 비교를 해봤을 때는 좀 심심한 느낌입니다. 그래도 대표 관광지로 꼽히고 있는 만큼 한번 가보셔도 좋을 것 같아요. 
제주,용두암,비오는날 갔더니 운치있고 좋네요 날좋을때랑 ㅂㅣ오는날이랑 다르다고 하더니멋있어서 꽤 오래 머물러 있었네요.다만 중국인관광객들이 전망대에서 담배펴서 짜증났네뇨
제주,용두암,제주공항 근처 절경 말그대로 용머리 형상의 위로서 특이한 형상인데 비행기 시간이 남아서 공항 근처라서 들러서 사진 촬영한 곳이구요 그리 큰 감흥은 없네요
제주,용두암,공항근처에서 가장 가까운 바다... 제주도 한두번 가보신 분들은 걸어서 가려고 하는곳...ㅋㅋㅋ  혹시 걸어가겠다면 1시간은 에상됨... 차타면 10분거리에 멋진 바다가 보고 싶으신분들.. 티켓 끊으세요~^^
제주,용두암,신기해요 . 제주도 처음 갔을때 갔던곳이예요 . 워낙 유명한 광관지라서 사람이 무척 많습니다. 아침 일찍 방문을 추천드려요 . 아침에가면 사람이 별로없어요 .
제주,용두암,밤에 방문한 용두암 청소년 시절에 방문후 재방문한 용두암 스케쥴표가 너무 빡빡하게 잡아서 밤에 방문했지만 여전히 경치 좋고 또 밤에 오니 운치있고 좋았어요 다시 또또 재방문의사 100프로 입니다 꼭들 놀러가보세요^^
제주,용두암,제주도 첫번째 관광코스 제주도를 간다고 하면 첫번째 관광코스가 아닐까 싶네요공항에서 너무 가깝고`~용 처럼 생김 돌`` 용두암`~`특히 밤에는 야경이 너무 좋다는
제주,용두암,안들르기도 그렇고 큰 기대없이 가면 괜찮은 곳... 안들르기도 그렇고 큰 기대없이 가면 괜찮은 곳...인근의 용연다리와 세트로 많이 구경함...낮보다는 밤의 야경이 좀더 멋있는 것 같음.
제주,용두암,특별함없음 생각보다 엄청작음.중국인 엄청많음.특별하거나 자세한 설명도 없어서 조금 실망. 진짜 아무것도없이 바다만있어요. 심지어 돌도 이거라는 표시가없어 몇초 찾아야되욤 ㅋㅋㅋㅋ 여튼 중국인엄청많아오. 겨울엔 바람많이불어요
제주,용두암,그냥 바위하나라;;; 처음엔 큰 공원에 있는줄알고 기대했는데 그냥 바위하나라서 전 그냥 별로였어요ㅎㅎ 다만 바다 바로 앞이라 경관은 멋졌습니다~ 지나가는길에 살짝들려볼정도에용~
제주,용두암,제주도 하면 생각나는 그 곳 사람들이 정말 많음. 특히 중국인들이 많아서 여기가 중국인지 한국인지 헷갈림. 공항에서도 가깝기 때문에 쉽게 올 수 있지만. 렌트카를 빌렸을 경우 주차장이 좁기 때문에 주차할 곳이 별로 없음.
제주,용두암,날씨 좋은날 간다면야.. 날씨 좋은날에는 용두암 근처에서 해산물 같은거 먹거나 사진찍기에 괜찮아요. 사실 용두암 보다는 그 앞 해안도로에 있는 카페들이 더 유명하네요..
제주,용두암,공항가기전 들리기좋은곳 호텔에서 짐을챙기고나와 공항을 가기전 시간이 남아 잠깐 들리게됬는데 중국인 관광객이 매우많았으며 생각보다 허무했습니다 ㅎㅎ 그냥 저기보이는 사진속 용두암5분도 안되서 구경 가능!
제주,용두암,밤에 가면 더욱 무시무시한 용머리 어릴 때 부모님 신혼여행 사진 속에서 보던 용머리를 직접 가서 본 감회는 새로웠습니다. 일부러 계단 밑까지 내려가서 용머리가 제대로 보이는 각도를 지켜보고 올라왔었네요. 그런데 중국관광객들이 많아서 그 피크 시간을 피해서 가면 좋을 것 같아요.
제주,용두암,사진찍기 좋은 곳이에요 도심에서 가까운 관광지 중 하나예요.  용두암과함께 사진 찍고 내려오면 딱 좋습니다.  가는 길에 군것질거리도 많이 팔더라구요. 
제주,용두암,"제주여행의 시작점? 제주에 자주 가본 사람에게는 별루인데, 처음 제주도를 찾는 사람들에게는 여행의 신고식을 할 만한곳 인것같아요.제주 공항에서 가깝고, 제주의 대표적인 돌, 현무암의 멋진 기상과 바다를 배경으로 기념사진 찍으면 더 멋진 여행의 시작이 되지 않을 까요^^"
제주,용두암,용두암 볼께 없네 제주도에 오면 어쩔수 없이 그 앞을 지나가기 마련인데 정말 볼것도없는데 사람들은 왜이리 많은지.....여행사를 정말이지 관광코스에서재일 먼저 빼야하는 장소가 아닌가 싶네요.
제주,용두암,제주도에서 꼭 가봐야 하는 곳 제주도는 갈 곳도 많지만 이곳은 꼭 가봐야 합니다. 시내에서 멀지도 않아 접근성도 좋고 현무암으로 만들어진 용두암이 바다와 어울어져 있는 모습이 무언가를 말하는 것 같습니다.
제주,용두암,제주하면 생각나는 곳 풍파에 시달린 용두암이 불쌍해 보이는 관광지.공짜여서 가지만(주차비는 내야됨)실제로 바다가 구경을 하러 간다는 말이 맞을 정도로 기대를 하지 말고 가세요~중국분들 많음
제주,용두암,제주 필수 코스... 제주 시내에서 멀지않아 접근성도 좋구요. 경치도 좋습니다. 주변엔 경치좋은 식당이나 카페도 많습니다. 용두암 구경은 낮에 하시고 저녁에 주변 식당에서 식사하시면 좋아요. 중국 관광객이 많은 것은 어쩔 수 없지만요...
제주,용두암,공항근처명소 사실 용두암 여행리스트에는 없었지만렌트카반납하기전 시간이쫌남아서 용두암에다녀왔다중국인들이많아서 내가중국에있는기분이긴했지만 정말뷰도끝내주고좋았던곳
제주,용두암,제주시에서 쉽게 갈수있는 곳 제주시에서 쉽게 갈수있는 곳인데...주변이 개발되고있어 큰 감흥은없지만 제주바다와 공항에서 이착륙하는 비행기들을 보면 생각보다 좋은곳이었습니다.
제주,용두암,용두암. 제주도를 간다면 꼭 들리는 곳입니다. 주위에 크게 볼건 없는데 사진찍기 좋아여방문한다면 사진은 꼭 찍으세여
제주,용두암,랜드마크 제주도의 랜드마크입니다. 공항에서 가까워서 접근성이 좋습니다. 공원처럼 만들어서 가기에도 편해요. 그러나 잠깐 보는 것을 추천합니다. 용두암을 잠깐 보고 해안도로를 드라이브 하세요. 더 좋아요.
제주,용두암,soso 바쁘면 패스해도 될만한 곳..그냥 바위가 끝이에요~ 바람 다른데보다 많이 불기는 해요~ 그냥 내려서 사진 몇장찍고 땡~이였던듯..제가 감흥이 너무 없나..^^;;
제주,용두암,제주도 제일의 랜드마크 원래 제주도를 대표하는곳 원조가 바로 용두암.예전에는 멀리서 용두암을 바라볼 수 밖에 없었는데 최근에 가까이서 관람할 수 있게 데크까지 만들어 놓아서 훨씬 접근하기가 쉬워졌다.
제주,용두암,바쁜 일정에 넣기 좋다. 공항에서 가깝기 때문에 비지니스로 들렸지만 쉽게 갈 수 있었다.워낙 유명한 곳이라 들렸지만 제주도 다른 곳에 비하면 약하다!
제주,용두암,공항근처 공항 근처라서 처음이나 마지막으로 들리기에 괜찮아요. 다만 도로가 좁고 주차하는곳이 좀 복잡합니다.
제주,용두암,관광지 공항에서 가까워서 꼭 들르는곳인데바위모양이 신기하긴해요.가장먼저 제주현무암을 만날수 있는곳이에요.
제주,용두암,공항에서 가까운 용두암 생각보다 큰 볼거리는 아니만 사람들이 많았어요 공항에서 가까우니 제주 도착 후나 돌아가기 전에 시간되면 들러보기 좋을 듯 합니다바위는 정말 용머리 같이 생겨서 신기했어요
제주,용두암,"톡특한 바위, 용두암 제주 공항 근처에 있어 마지막날 시간이 남을 때 잠깐 들르면 좋은 곳이다. 주차 후 바닷가로 이동하면 내려가는 곳이 있으며 이곳에서 싱싱한 해산물을 먹어 보는 것도 색다른 경험이다. 용두암은 사진을 찍기 좋으나 용두함 뒤편으로 리조트 건물이 들어서 있어 각도를 잘 잡아서 바위에 가려지도록 해야한다. 무분별한 제주의 개발이 아쉬운 순간이기도 하다. 주변 관광객 중 80%이상은 중국인 단체 관광객이니 짜증날 수 있다."
제주,용두암,"초라한 용두암 예전에 갔을때는 거대한 느낌이었는데, 데크조성을 다시 해서인지 어마어마하게 초라해보이는 용두암. 단체 관광객이 아니라면 찾지 않을 곳,"
제주,용두암,"제주 공항 인근의 관광지. 공항과 가깝습니다.차 렌트하시고 픽업후, 바로 용두암으로 가보세요.가까워서 식사후 산책하시기 좋답니다.용두암 바로 앞 김희선 몸국에서 식사후에 산책했는데요. 이렇게 접근성 좋은 관광지는 또 처음이네요.ㅋㅋ 입구의 흔들다리도 색다르고 어린이가 된듯이 무서워 했어요 ^_^공항에서 동쪽으로 루트를 짜신 분들이라면 꼭 한번 방문해보세요."
제주,용두암,"밤바다 속 용두암, 한번 꼭 보세요. 근처 횟집에서 회먹으면서 바다바람을 맞는 용두암을 보는 것도 좋고, 밤바다 속 용두담은 묘한 매력이 있습니다. 한번은 가서 봐야할 곳."
제주,용두암,"큰 감동은 없었습니다 공항 근처라 들렀는데, 기대했던 것 만큼 감흥은 없었습니다.단체 중국인 혹은 어른들 관광객이 많더라구요시간이 남는 상황이 아니라면 꼭 들러야할 명소는 아닌 것 같아요."
제주,용두암,비행기 시간이 많이 남았다면 한번 들러볼만한 곳 공항근처라서 비행기 시간이 많이 남았다면 한번 들러볼만한 곳. 근처 횟집도 많이 있어서 구경하고 식사하고 공항가기 좋은 코스
제주,용두암,제주도의 용머리!! 용두암 제주도의 용두암! 제주공항에 내리자마자 가장 가까운용두암으로 갔어요! 10년만에 방문이라서 두근거렸지만역시 볼것은 없지만 그래도 넓은 바다를 보니 마음이 편안해졌어요!다시 가도 이곳은 다시 들릴것 같아요!! (^6)
제주,용두암,용두 그냥 별 감흥 없었습니다용두암에 중국인들 정말 많구요.저는 날이 흐려서 더 그랬던 것 같네요ㅠㅠ
제주,용두암,"해안도로 추천 용두암 자체보다는, 용두암 해안도로를 추천함. 특히 드라이브 하기에 경치가 좋음! 야경도 최고!"
제주,용두암,볼 것 없습니다. 수학 여행도 가구 이번에도 잠시 들렀지만 볼품 없는 바위 하나 놓구 무슨 거창하게 용두암이니 뭐니.. 시간 아깝습니다.
제주,용두암,"용두암 고등학교 2학년때 마지막 수학여행으로 제주도로 갔었는데, 수학여행 첫날에 용두암에 가서 정말 좋았습니다. 사진도 많이 찍고, 바닷바람을 오랜만에 쐬니, 스트레스가 확 풀렸습니다^^"
제주,용두암,"어딜 향하고 있는 거야? 용의 얼굴이 어느 쪽을 향하고 있는 건지 알아보기 힘들었는데, 선물 가게나 식당도 있고, 카페도 생각보다 느긋한 분위기라 쉬다 갈 수 있어서 좋았어요."
제주,용두암,"바다와 바위의 대비가 멋져요. 대학 연수로 왔는데, 바다 절벽에 당당히 늘어선 바위와 파도의 대비가 정말 아름다웠어요!!공항에서도 가깝고 제주도에서 가장 먼저 관광해야 하는 장소일지도!!"
제주,용두암,"용 머리 바위 제주도는 화산 섬이라, 해안선 따라 울퉁불퉁한 독특한 형상의 바위가 굴러다녀요.이 용두석이라 불리우는 장소에는 해안에 불쑥 튀어나온 바위가 마치 용의 형상을 하고 있다는 것을 유래로 그런 이름이 붙었다네요.떨어져 있는 섬인 제주도의 자연 관광지 중 한 곳이네요.  이곳은 그저 독특한 형상의 바위가 있을 뿐이고, 나머지는 선물 가게 정도네요.혼자서 돌고 있는 거라면 무리해서 올 필요는 없을 지도요.단체 투어라면, 보통 코스에 포함되어 있지만요..."
제주,용두암,"사람 엄청 많음 옛 제주 해안선의 바위에 있는, 용의 모습처럼 보이는 바위입니다.200 만 년 정도 전에 분출된 용암이라고 합니다.어디가 용의 바위인가 하고 조금 찾아보았습니다만, 얘기를 들어보면확실히 용이 보이는 것 같다는 생각이 듭니다.이곳은 아침 일찍부터 아주 많은 사람이 몰려, 관광객이 많이 있으니 인기명소다라고 생각했습니다만, 양동이를 가지고 무언가를 가지고 가거나낚시를 하고 있는 지역 주민들이 더 많았다는 생각이 듭니다.일부러 이곳만을 찾아가는 게 의문이지만 해물을 먹으러 가는 것은 좋을지도 모릅니다."
제주,성읍 민속마을,오메기술 구입하러 방문 3대째 이어내려오는 오메기술 장인이 운영하는 술짓는 집이 있어요. 오메기술 한번 시음했다가 완전반했어요. 이제 택배로 주문해서 먹습니다
제주,성읍 민속마을,무료에 주차시설도 좋다 제주도의 예전 실상을 볼 수 있다는게 강점이고 식당도 있고 주차도 편하고 아련한 옛추억이 있는 곳이다. 민속촌이 아닌 현재 거주구역이니 조용히 다니는 매너
제주,성읍 민속마을,민속마을? 상업마을! 별말할것 없다. 가이드하는 분들이 계시긴한데 설명 한5분하다가 제품 구매 설명으로 빠지고 대놓고 제품구매를 위한 곳으로 안내한다. 제주도의 토속적인 옛모습을 구경하고 싶어 갔으나 기분만 나빠지고 그냥 나왔다. 지자체에서 뭔가 관리를 제대로 하지않는다면 이도저도 아닌 안좋은 기억만 남겨주는 곳이 될것 같다. 굉장히 불쾌한 기억뿐이어서 사진따위는 없다. 비추천.
제주,성읍 민속마을,민속마을 초가집으로지어져있었으며예날 우리전통 이느껴졌어요너무늦게 도착하여 더자세히 볼수는없었지만 다음에한번더 꼭 들려보고싶어요
제주,성읍 민속마을,"별로,, 볼것은 없는데 어떻게든 사게 만들려고 하는게 훤히 보이는 곳.. 구경은 짧은데 약 사라고 얘기 듣는건 너무 길었어요. 괜히 갔다는 생각이 들더라구요"
제주,성읍 민속마을,약간 실망 오랫만에 갔다가 좀 실망 했어오 역시 어떤곳은 추억으로 기억하는게 좋은듯 해요 시설이나 서비스 등 모두 옛날 기억보다 못한 듯요
제주,성읍 민속마을,관람비 없이 오미자등 반강매 거부감 사실 볼것도 별로 없는데 오미자등을 시식 시키며 판매에 열올리는 모습 별로 안좋음정말 볼만한 것이 없어 너무나도 실망함
제주,성읍 민속마을,완전 비추요 아이와 함께 떠난 여행인데 볼것도 없고체험할것도 없고 즐길거리도 없더라고요.저희 가족만 덩그러니 한바퀴 돌고 10분만에 나왔어요.시간 낭비하지 마시고 다른곳 가세요.
제주,성읍 민속마을,제주도의 과거를 알아가는 곳 인위적인 다양한 시설이 밀집한 제주속에서도 제주의 옛정취를 느낄 수 있는 좋은 공간이었습니다. 제주를 잘모르는 아이들에게 제주를 알아가는 좋은 경험이 되었습니다.  
제주,성읍 민속마을,지나가다 들러보기 적합 제주도 민속마을로써 상업목적의 식당이나 판매점은 마을 밖에 별도로 위치해 번잡하지 않음.마을 자체는 딱히 볼거리가 많지 않고 지나가다 들리는경우 경험삼아 한번 돌아보기 적당하다
제주,성읍 민속마을,가족과 방문해도 괜찮다. 용인 민속촌이 서울을 중심으로한 초가집과 양반집을 보여준다면 여기는 제주도의 환경을 고려한 조상의 지혜와 옛 삶을 엿볼 수 있다.선조들의 키가 상당히 작았는지 아니면 바람에 찬 바람이 들어오는 걸 막기 위해서였는지 문도 천장도 참으로 낮은 집들은 방한칸도 자그마하기 그지없다. 집 밖 한 켠에 똥돼지를 키우던 작은 우리와 탁트인 그 공간에서 어찌 볼일을 보았을 지 의심스런 화장실까지 믿을 수 없지만 그들이 살았을 실제 공간을 살피며 옛날 그들을 회상할 수 있으리라
제주,성읍 민속마을,애들 보여주기 좋은곳 민속촌입니다. 근처에 두루치기 맛집도 있고요. 똥돼지도 있어서 애들 보여주면서 돌아다니기에 좋습니다! 바로 앞에 큰 주차장있어서 편합니다
제주,성읍 민속마을,지나가는 길에 들러본 성읍 민속 마을 드라이브 중에 들러본 성읍 민속 마을. 옛 초가 지붕으로 마을이 구성되어 있었는데 생각보다 사람이 너무 없었어요 산책 하기에는 좋았고 민박 안내문이 걸려 있었는데 따로 사람이 있는 것 같지는 않았습니다.
제주,성읍 민속마을,"더럽고 질떨어지는 호객행위 하는곳 성읍민속마을 완전 비추입니다. 5분 설명후 4만원짜리 약 같은거 강매하고, 안사면 줄땐 잘쳐먹더니 안산다고 욕합니다. 질떨어지는 호객행위에 저같은 피해자가 없었으면 좋겠습니다"
제주,성읍 민속마을,"고사리 예전에 민속마을 구경갔다가 고사리를 사왔는데, 맛있더라구요~ 그래서 가족여행가면 들려서 사옵니다. 마을에가면 설명도 해주고, 물건도 팝니다."
제주,성읍 민속마을,제주의 옛모습을 보기에 좋은곳  제주의 토속적인 모습을 보려한다면 이곳을 추천합니다 꽤나 잘 관리되고 있어요. 근처 지나시는 분들 한번 가보세요 
제주,성읍 민속마을,예뻐요 성읍 민속마을 안의 에어비엔비 숙소에서 묵었는데 나름 잘 꾸며놨어요이것만 보러 멀리서 왔다면 어떻게 느꼈을지 모르겠지만민속마을 안에 묵으면서 주변 분위기 느끼기엔 만족스러웠어요
제주,성읍 민속마을,호객행위가 많이 불편한 사람이라면 가지마세요. 민속 마을이 원래 본인의 집을 설명해주고 물건 파는 곳인줄은 알고 방문했습니다. 그래서 크게 불편하지는 않았는데 .. 집 보여주고 사진 찍게 해주고 나중에 오미자나 마유크림? 등을 파는 곳으로 자연스럽게 안내하여 설명합니다. 서로 기분 좋자고 오미자는 구입했는데.. 만약 본인이 호객행위가 많이 불편하고 거절하기 힘들어 하는 분이면 방문 자체를 안하시는게 좋겠어요 ^^
제주,성읍 민속마을,옛날 제주민 생활을 엿볼수 있는 나름 재미있습니다. 한번은 가볼만한 곳입니다. 예전 제주도 삶을 엿볼 수 있는 좋은 볼거리입니다.
제주,성읍 민속마을,갤러리 가는 길에 들름 갤러리 가는 길에 우연히 들른 민속마을입니다.크지 않아서 30분만에 다 돌아본 것 같아요지게도 져볼 수 있고 말 그대로 민속적인 것들을 체험해볼 수도 있는 곳입니다.
제주,성읍 민속마을,민속마을 제주도에도 민속마을이있다는것을 처음 알았어요.그런데 장사하시는분들이 너무 강매가 심하시고 물건들이비쌉니다.다시는 안갈듯합니다.
제주,성읍 민속마을,아이들이 있다면 한 번쯤 아이들과 함께 오는 여행이라면 한 번쯤 방문하는 것도 나쁘지 않을 것 같습니다.제주 전통의 모습을 볼 수 있습니다.
제주,성읍 민속마을,1시간을 운전하고 갔으나 괜히 찾아간곳 볼것도 없고 아무것도 없었다. 고양이 한 마리가 황량한 이 곳을 돌아다닐 뿐...주민분들이 사신다고 하는데 사람은 딱 한 명 보았고 관광객은 우리밖에 없었다. 그냥 집만 보다가 10여분만에 나와 버린곳이었다. 뭔가 관광지로서 대책 마련이 시급해 보였다.
제주,성읍 민속마을,"상업적 목적이 너무 진한 곳 예쁜 건물들 입구에서부터 ....단체관광객 아니면 환영해 주지 않습니다.가게 앞을 기웃거리면 눈치를 주기도 하고,.... 좀 아쉽습니다,"
제주,성읍 민속마을,좋아요 이제 아장아장 걷는 아이들은유모차가 필요합니다섹터가 보기보다 넓어업거나 안고 다닐려면 어깨 끊어집니다저희도 평일날 방문해서중국관광객들이없어편안히 봤습니다
제주,성읍 민속마을,제주민 실제 사는곳 패키지여행의 진수를 보여주는곳ᆢㅋ흑돼지ᆢ일명 똥돼지 키우는곳과부엌하나 보여주더니 오미자차 한잔마시러 들어오라는 곳에서마유크림 오미자청 말태반가루약선전만 한시간ᆢᆢ안듣고 마을을 제대로 봤어야하는데ᆢ실제 주민이라는 가이드의 속사포같은말솜씨에 어이없는 약선전만 듣고온것이아쉽다ᆢ
제주,성읍 민속마을,최악입니다. 저는 본적이 제주라서 제주에 대한 굉장한 자부심과 애정을가지고 있습니다만성읍민속마을에 대해서는 정말 대실망하였습니다.신분증 목에걸고 마치 공식 안내원인냥 접근하는이들을 멀리하십시오.여러분들에게 바가지를 씌우기 위해접근하는 장사꾼일 뿐입니다.도에서는 성읍민속마을의 호객행위와 바가지에 대한대책을 조속히 마련해야 합니다.제주에 대한 이미지를 이들이 전부 망치고 있습니자
제주,성읍 민속마을,"너무도 조용했던 마을. 평일에 찾아가서 그런건지는 몰라도 마을이 전반적으로 너무 조용하고 재밌는 볼거리도, 놀거리도 없었습니다. 다음에 이곳을 지나간다면 굳이 차를 세울 것 같지는 않네요."
제주,성읍 민속마을,"가족방문기 다 좋습니다 친절한 안내 주변 식당 먹거리 다만 가이드말씀으로는 지원금이 따로 없고 거기에서 판매하는 금액으로 유지된다고 하는데요 미안해서 안살수가 없겠드라구요사는것은 문제가 아닌데 공항가서보니 마유크림이 같은 가격에 두배를 살수가 있겠드라구요이 점을 고려하셔서 마을에서는 가격,제품,성능 등 관광객에게 어필 할수 있는 프로그램을 만드시는것이 좋을것 같습니다 아니면 다시는 부담스러워서 방문객이 찾지 않을수 있겠습니다꼭 참고 하셔야 하는데 전달이 되려나?"
제주,성읍 민속마을,"관광지 자체는 나쁘지 않았지만... 옛날 제주 사람들이 어떤 집에서 지내는지를 볼 수 있다는 점에서, 실제 생활상을 그대로 볼 수 있다는 점은 참 좋습니다. 하지만 주위에 물건을 팔려는 분이 많다는 것이 참 나빠요. 처음에는 관광지 소개를 해주려고 한다면서 다가와서 이상한 방으로 데려와서 강매를 하려고 하더라고요. 관광객에게 제주도 이미지 나빠지기 딱 좋은 곳이었어요. 그게 너무 아쉬운 관광지였습니다. 이곳을 처음 만들었을때의 의미는 참 좋았는데 현재는 그 의의가 많이 퇴색된 것 같아요."
제주,성읍 민속마을,한번쯤 민속마을 한번쯤가볼만한곳에요  가족단위나 커플로 걸어다닐만해요.간단한음식도 상당이 비싸네요.맛두 별로구요 걍 옛날모습 본다생각하구구경하면되는것에요
제주,성읍 민속마을,한번으로 족한곳 나는 처음 방문이었는데  딱 한번의 방문정도로 적당한 곳인 것 같다. 제주도 주거지에 대해서 설명해주시는 분이 계시는데 마을 분이라 자원봉사 하시는 줄 알고 고마웠는데 설명 후 물건을 팔려고 하셔서 살짝 당황했다
제주,성읍 민속마을,상업시설 같아요. 여유롭지 못했고 상업 활동에 너무 치중되어 있어서 불편했습니다. 동남아 패키지 여행에서 볼 수 있는 그런 느낌이었습니다. 제주민속촉을 가는 것이 좋을 것 같아요.
제주,성읍 민속마을,다신 가고 싶지 않은 곳... 그저 제주도의 마을 풍경이 궁금하여 검색 끝에 들른 곳인데 마을 사람들의 상업성에 아주 불쾌한 기분을 한가득 안고 나온 곳...입장료가 없는 대신에 상품을 판매하고 있는데 그거에 크게 부담갖지 말고 둘러보라고 하시더니 제주 풍습이나 방언같은 설명해 주신 후에 내부로 들어오라고 하더니 오미자즙과 말뼈 알약같이 생긴거 시식(?)해보라 하고 말 수분크림 발라보게 하더니 강매 비슷하게 요구하더군요.안 산다고 하니 태도가 180도 바뀌어서 그거 하나 팔아주지 안 팔아준다며 인상쓰고... 성읍 민속마을 바로 입구에 있는 집이었습니다.차라리 입장료 조금 받으시고 관광객들에게 물건 강매 안하시는게 더 마을 이미지에 도움되겠네요.마을 이미지 다 흐려놓는 물건 강매... 다신 안 갈랍니다.
제주,성읍 민속마을,장사꾼이 많습니다. 무료개방이라고 해서 갔는데 안내해주는척건강보조식품을 파는 장사꾼도 있고사람들이 실제 산다고 해서 갔는데 이러 저러 그냥 가게라는 느낌이 드는건 저만의 생각일까요?중국관광객들이 단체로 여기로 와서 가이드따라 상품을 사가는 곳이라고 하던데 솔직히 저는 비추입니다.
제주,성읍 민속마을,"볼것 많은 민속촌 실제 사람들도 살고 마을내에 차로 관통해서 지나갈수 있습니다. 곳곳에 전통공예나 물감으로 갈옷 만들기, 흙돼지 체험등 할수 있고 마을 밖에도 무료관람 가능한 곳 많이 있습니다."
제주,성읍 민속마을,"토속적인 곳 자동차로 중앙을 관통해서 나갈수 있습니다. 또한 민속마을 근처에 승마장도 있고 무료관람집도 여럿 있습니다. 내부에 갈옷, 전통공예 체험등도 좋고 똥돼지나 기타 제주 전통 음식점도 많이 있습니다"
제주,성읍 민속마을,짱짱짱 짱짱짱 볼거리도 많고 풍경도 좋습니다. 가을에 여러친구들과 함게 놀러다니기에 딱입니다. 좋아요.
